category_id,category_code,count_purchase_category,sales_category,best_selling_product_id,count_purchase_product,sales_product,category_sales_per
2166064855264526831,apparel.jumper,37,997.26,56300005,4,154.44,0.154864328259430841
2232732104788017783,appliances.kitchen.grill,37,2020.11,7800036,7,239.32,0.118468796253669355
2232732104788017783,appliances.kitchen.grill,37,2020.11,7800023,7,211.89,0.104890327754429214
2053013551882174655,construction.tools.welding,37,6637.43,60900000,20,3159.05,0.475944755726237414
2116907518801216297,not specified,37,3971.50,48000009,7,1108.17,0.279030592974946494
2060981320581906480,not specified,36,2436.37,34600010,3,77.13,0.031657753132734355
2060981320581906480,not specified,36,2436.37,34600011,3,61.62,0.025291724984300414
2094006184079000416,not specified,36,4402.36,42100000,6,764.52,0.173661399794655594
2232732089302647060,furniture.bedroom.blanket,36,1419.63,23700007,7,35.84,0.025246014806674979
2232732102204326461,furniture.bedroom.blanket,36,10849.13,2100099,17,5715.98,0.526860679151231481
2053013556009370039,construction.tools.saw,36,7184.18,41200012,12,1315.30,0.183082829216417183
2053013557863252517,computers.components.cooler,36,426.74,26019051,4,39.52,0.092609082813891362
2053013565748544479,apparel.shoes,36,1605.97,28713630,2,75.16,0.046800376096689228
2053013565748544479,apparel.shoes,36,1605.97,28711874,2,105.54,0.065717292352908211
2053013565748544479,apparel.shoes,36,1605.97,28717219,2,100.38,0.062504280901884842
2053013565748544479,apparel.shoes,36,1605.97,28718181,2,81.60,0.050810413644090487
2232732112539091754,kids.swing,36,7433.07,43800002,7,891.73,0.119967927114906761
2232732112539091754,kids.swing,36,7433.07,26700111,7,1403.99,0.188884269891175517
2232732081450909798,not specified,35,474.19,35600120,14,190.68,0.402117294755266876
2232732095392776612,sport.trainer,35,8576.31,28600032,17,4506.70,0.525482404437339602
2076715364204413467,not specified,35,829.33,37500002,3,89.49,0.107906382260378860
2110937189394154243,not specified,35,4038.94,47000010,3,926.58,0.229411677321277365
2110937189394154243,not specified,35,4038.94,47000040,3,99.37,0.024602989893387869
2089490116119625748,not specified,35,253.58,40800000,20,128.80,0.507926492625601388
2232732099243147775,furniture.living_room.chair,35,3637.56,27300001,5,439.60,0.120850240270950857
2232732099243147775,furniture.living_room.chair,35,3637.56,27300031,5,212.35,0.058377043952539614
2136935916512478049,appliances.kitchen.kettle,34,370.33,35700021,12,76.92,0.207706640023762590
2232732113872880456,apparel.shoes,34,2378.93,28000169,7,364.00,0.153009966665685834
2232732089369755926,accessories.bag,34,486.54,100025416,10,106.60,0.219098121428865047
2097815753423061045,apparel.tshirt,33,1131.31,43300017,3,123.48,0.109147802105523685
2053013556403634639,not specified,33,3708.82,100013130,8,653.77,0.176274394551366742
2127425433661080090,not specified,33,1385.92,50200015,19,906.13,0.653811186792888478
2232732107019387551,stationery.cartrige,33,462.23,12900360,3,27.72,0.059970144733141510
2232732107019387551,stationery.cartrige,33,462.23,12900132,3,76.44,0.165372217294420527
2053013553761222961,apparel.shoes,33,1424.74,50200003,13,602.29,0.422736780044078218
2232732083900383401,not specified,33,1656.19,16300024,26,1189.90,0.718456215772344960
2053013566310581247,not specified,33,33107.43,29900065,11,10756.79,0.324905617862818105
2075962341748376288,not specified,33,1779.21,37200118,3,40.17,0.022577436053079738
2075962341748376288,apparel.shirt,33,1779.21,100032640,3,193.05,0.108503212099752137
2053013558005858861,not specified,32,1816.65,31600581,5,200.80,0.110533124157102359
2053013558005858861,electronics.telephone,32,1816.65,31600581,5,200.80,0.110533124157102359
2053013559322870393,apparel.costume,32,1886.89,47800038,7,253.09,0.134130765439426782
2053013552502931683,computers.peripherals.camera,32,1803.64,9000118,3,67.92,0.037657182142777938
2053013552502931683,computers.peripherals.camera,32,1803.64,9500040,3,430.59,0.238733893681665964
2053013552502931683,computers.peripherals.camera,32,1803.64,9500031,3,17.67,0.009796855248275709
2127425438190928416,not specified,32,2577.60,50500079,3,267.87,0.103922253258845438
2158174724725670855,not specified,32,1945.82,58300001,11,566.06,0.290910772836130783
2141229835995840847,not specified,32,1489.05,53100035,6,433.44,0.291084919915382291
2193508859874640225,not specified,32,342.02,100042740,12,86.16,0.251915092684638325
2053013558559507023,apparel.shoes,31,601.13,44000003,15,530.85,0.883086853093340875
2053013562871251777,not specified,31,1408.94,29000019,14,175.42,0.124504946981418655
2116907507795361987,not specified,31,2944.62,48600003,10,382.03,0.129738302395555284
2232732083455787165,not specified,31,1956.52,25700167,3,115.05,0.058803385603009425
2232732083455787165,not specified,31,1956.52,25700024,3,154.38,0.078905403471469752
2053013565253616583,apparel.shoes.moccasins,31,2428.66,28718569,7,702.73,0.289348859041611424
2053013566277026813,apparel.belt,31,814.69,28500099,4,210.04,0.257815856337993593
2151563850841850061,not specified,31,517.93,56900014,16,353.49,0.682505357866893210
2053013562183385881,not specified,30,163.71,24900196,6,11.40,0.069635330767821147
2053013563273904979,construction.tools.welding,30,963.73,53100042,8,201.84,0.209436252892407625
2146551904958677622,not specified,30,2141.64,54400001,5,180.20,0.084141125492613138
2146551904958677622,not specified,30,2141.64,54400007,5,514.80,0.240376533871238864
2053013558593061457,not specified,30,288.15,24700530,5,77.20,0.267916015963907687
2142171269733286244,not specified,30,1610.93,53500022,13,519.64,0.322571433892223747
2053013552226107603,appliances.environment.fan,29,694.00,8600175,5,75.66,0.109020172910662824
2053013552226107603,appliances.environment.fan,29,694.00,8600036,5,38.50,0.055475504322766571
2149484852091552186,not specified,29,2422.23,55800010,18,1938.27,0.800200641557572980
2232732084797964469,not specified,29,1902.69,16500014,29,1902.69,1.000000000000000000
2053013561302581993,not specified,29,1416.75,22100111,4,228.56,0.161326980765837304
2232732108059574965,apparel.underwear,29,17902.46,15600016,16,7305.76,0.408086933304138091
2053013555858375085,not specified,28,8808.97,100048032,6,812.40,0.092224176038742327
2070747671722722162,not specified,28,3697.22,36600034,5,488.95,0.132248013372209390
2059484602216481097,not specified,28,39945.81,33900022,7,11735.43,0.293783753540108462
2232732098614002163,apparel.shoes.sandals,28,3043.47,100010440,14,1120.77,0.368253999546570198
2053013561663292159,not specified,28,500.05,28800019,4,13.36,0.026717328267173283
2232732101239636521,computers.components.cooler,27,302.63,26016042,3,45.06,0.148894689885338532
2232732108244124346,apparel.underwear,27,7893.24,14200254,6,911.82,0.115519102421819177
2053013551940894917,computers.desktop,27,2722.67,3400071,25,2552.83,0.937620056782496593
2053013559289315959,apparel.shoes,27,1605.00,54900011,22,1415.70,0.882056074766355140
2134905039313961849,not specified,27,1182.55,51100099,4,185.32,0.156712189759418206
2232732113017242422,computers.notebook,27,556.58,26019227,7,91.70,0.164756189586402673
2053013556042924473,not specified,26,3339.34,100014232,4,129.72,0.038845999508884989
2106075695351333719,not specified,26,382.85,45200045,4,49.60,0.129554655870445344
2135658543242543872,apparel.shoes,26,1664.31,45602460,2,138.94,0.083482043609664065
2135658543242543872,apparel.shoes,26,1664.31,45602490,2,95.22,0.057212899039241487
2135658543242543872,apparel.shoes,26,1664.31,45602475,2,144.10,0.086582427552559319
2135658543242543872,apparel.shoes,26,1664.31,45600397,2,164.74,0.098983963324140334
2135658543242543872,apparel.shoes,26,1664.31,45600398,2,164.74,0.098983963324140334
2135658543242543872,apparel.shoes,26,1664.31,45602461,2,104.21,0.062614536955254730
2232732109561135838,accessories.umbrella,26,12418.76,18600003,24,9878.16,0.795422409322669896
2055909009252155819,not specified,26,426.88,33000530,4,111.20,0.260494752623688156
2086471239416676686,not specified,26,1460.42,40300060,4,103.88,0.071130222812615549
2145727399348666855,not specified,26,691.07,29501977,10,410.60,0.594151099020359732
2232732093421453692,furniture.bedroom.blanket,26,3922.49,26402265,6,498.84,0.127174320393423565
2162513070503494350,construction.tools.welding,26,872.77,60500001,10,252.00,0.288735863973326306
2162513070503494350,construction.tools.welding,26,872.77,60500002,10,419.79,0.480985826735566071
2232732107614978731,apparel.shorts,26,5926.43,100016275,20,5307.80,0.895615066743385141
2053013557510930959,not specified,25,6031.52,26700035,3,359.24,0.059560442475528557
2053013557510930959,not specified,25,6031.52,26700017,3,272.46,0.045172692787224448
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500028,2,102.92,0.063198098899007080
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500264,2,388.68,0.238669229304956003
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500187,2,66.92,0.041092273399937367
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500200,2,90.60,0.055632994172658778
2232732089042600205,furniture.bedroom.bed,25,1628.53,100008968,2,186.90,0.114766077382670261
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500236,2,76.70,0.047097689327184639
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500015,2,174.98,0.107446592939644956
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500034,2,78.76,0.048362633786298072
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500050,2,51.48,0.031611330463669690
2232732089042600205,furniture.bedroom.bed,25,1628.53,13500398,2,138.48,0.085033742086421497
2232732085477441729,furniture.kitchen.table,25,2841.26,56300002,3,115.83,0.040767124444788580
2060981320481243178,furniture.living_room.shelving,25,1289.91,25509978,4,328.44,0.254622415517361676
2070005009172398851,not specified,25,238.92,35000029,8,14.24,0.059601540264523690
2155812777791324581,not specified,24,12407.89,57800007,7,2959.99,0.238557079406732329
2232732095485051302,sport.trainer,24,5966.76,32800831,4,360.36,0.060394586006475876
2159535974915244827,not specified,24,2145.57,58600001,6,602.34,0.280736587480250003
2110937143172923797,construction.tools.light,23,670.35,47500001,6,107.94,0.161020362497202954
2110937143172923797,construction.tools.light,23,670.35,47500000,6,377.26,0.562780636980681733
2053013552075112651,not specified,23,316.13,40800000,5,32.20,0.101856831050517192
2053013561420022511,accessories.bag,23,1984.19,100001944,4,193.50,0.097520902736129101
2053013565824041955,apparel.shoes.sandals,23,453.24,100025652,3,15.45,0.034087900450092666
2053013565824041955,apparel.shoes.sandals,23,453.24,28705747,3,111.21,0.245366693142705851
2053013556965671411,apparel.shoes,23,351.23,51600004,9,115.56,0.329015175241294878
2053013557234106884,sport.snowboard,23,277.40,38400104,5,57.14,0.205984138428262437
2053013560388223675,apparel.sock,23,1667.46,33400004,11,815.43,0.489025223993379152
2053013555757711783,kids.skates,22,8117.56,100040691,11,2599.30,0.320207057293078216
2232732083824885927,kids.fmcg.diapers,22,825.90,40300060,5,129.85,0.157222424022278726
2232732112924967732,not specified,22,305.73,26018695,3,31.89,0.104307722500245314
2232732135054115162,apparel.trousers,22,689.88,100060825,12,432.48,0.626891633327535224
2053013551924117699,sport.ski,22,447.26,20100131,21,384.25,0.859119974958637034
2053013561621349116,kids.skates,22,728.91,100004312,6,123.42,0.169321315388731119
2232732111775728410,kids.swing,22,11883.51,19400021,10,5145.36,0.432983184261215752
2232732114124538702,apparel.shoes,22,1769.17,28719807,6,602.34,0.340464737701860194
2110937222638207897,not specified,22,2445.50,47300240,3,356.16,0.145638928644448988
2110937222638207897,not specified,22,2445.50,47300195,3,219.75,0.089858924555305663
2232732097179550156,sport.trainer,22,4570.71,26900059,15,3011.70,0.658912947878994729
2102305967893905931,not specified,22,2865.77,43600050,4,334.00,0.116548083063190696
2147123662791115686,not specified,22,580.01,100047308,3,27.45,0.047326770228099516
2232732109494026972,accessories.umbrella,22,1248.71,18800061,4,163.72,0.131111306868688487
2232732109494026972,accessories.umbrella,22,1248.71,18800009,4,120.98,0.096883984271768465
2077453854185620383,appliances.kitchen.toster,21,416.76,29502742,5,114.55,0.274858431711296670
2232732127974129834,apparel.shirt,21,895.05,42200008,2,23.78,0.026568348136975588
2232732127974129834,apparel.shirt,21,895.05,58600063,2,33.46,0.037383386402994246
2232732127974129834,apparel.shirt,21,895.05,42200018,2,54.06,0.060398860398860399
2232732104175649385,apparel.scarf,21,1953.54,9500040,8,1064.17,0.544739293794854469
2232732110794261248,construction.tools.pump,21,1175.21,21100371,7,268.69,0.228631478629351350
2053013560061067945,country_yard.lawn_mower,21,3501.77,27600080,6,555.14,0.158531257050006140
2053013562720256823,computers.desktop,21,3382.78,55600013,16,2367.86,0.699974577122958040
2145603402644587402,not specified,21,1966.60,54200001,6,128.53,0.065356452761110546
2145603402644587402,not specified,21,1966.60,54200008,6,369.48,0.187877555171361741
2232732092221882714,electronics.audio.microphone,21,15340.98,30300034,10,6690.00,0.436086873198452772
2053013558643393109,not specified,20,177.25,24500016,11,66.22,0.373596614950634697
2086471240842740173,apparel.shirt,20,1175.04,39800120,3,88.80,0.075571895424836601
2113934850560885372,apparel.shoes.keds,20,1031.30,45600120,2,84.66,0.082090565305924561
2113934850560885372,apparel.shoes.keds,20,1031.30,100033895,2,164.68,0.159681954814312033
2113934850560885372,apparel.shoes.keds,20,1031.30,45600161,2,113.20,0.109764375060603122
2113934850560885372,apparel.shoes.keds,20,1031.30,100005221,2,82.38,0.079879763405410647
2116907524379639897,apparel.shoes,20,1408.37,45600299,2,142.06,0.100868379758160143
2116907524379639897,apparel.shoes,20,1408.37,100011582,2,154.44,0.109658683442561259
2232732065311228801,appliances.kitchen.juicer,20,2188.90,4900270,7,1891.75,0.864246881995522865
2232732111557624596,construction.tools.saw,20,385.64,23200332,2,36.04,0.093455035784669640
2232732116347519880,appliances.environment.vacuum,20,8837.66,30400005,11,4096.84,0.463566147600156603
2053013553786388787,apparel.shoes,20,890.88,35900008,6,92.52,0.103852370689655172
2055156924315337497,not specified,20,6179.55,31000855,5,2059.07,0.333207110550120964
2055156924315337497,not specified,20,6179.55,31000208,5,1080.83,0.174904321512084213
2098563450757186313,construction.tools.light,20,168.70,42900007,4,40.16,0.238055720213396562
2098563450757186313,construction.tools.light,20,168.70,42900001,4,14.16,0.083935981031416716
2232732093681500546,auto.accessories.compressor,20,2397.59,43600020,4,338.24,0.141074996141959217
2053013562208551707,not specified,20,1368.87,25509937,3,101.55,0.074185276907230051
2232732122924187694,construction.tools.soldering,20,1761.96,48500001,15,1119.75,0.635513859565483893
2098563440799908223,not specified,19,2429.02,43400016,5,583.92,0.240393245012391829
2180736567012753620,not specified,19,747.14,100007631,3,40.92,0.054768851888534947
2232732088002412789,not specified,19,443.16,19600362,2,41.18,0.092923549056774077
2232732088002412789,not specified,19,443.16,33000526,2,26.62,0.060068598248939435
2053013555690602915,apparel.costume,19,926.34,53300013,6,246.96,0.266597577563313686
2070005009256284935,not specified,19,2349.55,15400069,2,149.30,0.063544082909493307
2070005009256284935,not specified,19,2349.55,15400309,2,56.82,0.024183354259326254
2070005009256284935,not specified,19,2349.55,15400153,2,216.22,0.092026132663701560
2070005009256284935,apparel.jacket,19,2349.55,100025177,2,133.80,0.056947074971803111
2145153815500816706,not specified,19,3078.92,54100001,3,235.37,0.076445636781728658
2172371122509578610,apparel.shoes,19,4618.08,100010783,3,1288.84,0.279085680629179226
2179887839699796424,apparel.shoes,19,2362.43,100009849,5,707.85,0.299627925483506390
2232732082734366859,electronics.audio.acoustic,19,2172.65,100001985,6,540.54,0.248792948703196557
2232732082734366859,electronics.audio.acoustic,19,2172.65,100001987,6,540.54,0.248792948703196557
2232732083304792217,not specified,19,1800.28,34600011,3,61.62,0.034228008976381452
2127425430859285014,not specified,19,169.65,50400033,5,84.95,0.500736811081638668
2053013553400512793,apparel.pajamas,18,1886.38,100050363,9,926.46,0.491131161271854027
2053013562451821351,apparel.costume,18,115.27,26023359,3,11.88,0.103062375292790839
2053013562451821351,not specified,18,115.27,26023359,3,11.88,0.103062375292790839
2134904980736311929,electronics.clocks,18,228.37,51600011,4,51.36,0.224898191531286947
2159419215583380463,not specified,18,630.47,58700004,3,38.61,0.061240027281234634
2159419215583380463,not specified,18,630.47,100040552,3,120.24,0.190714863514520913
2053013559071212141,not specified,18,19.00,19800021,3,3.75,0.197368421052631579
2232732061737681738,computers.peripherals.monitor,18,5108.87,1701233,5,1059.83,0.207449005357349081
2232732061737681738,computers.peripherals.monitor,18,5108.87,1701356,5,2229.70,0.436437020319561860
2232732099838738957,appliances.personal.massager,18,873.87,14000063,2,51.12,0.058498403652717223
2232732099838738957,appliances.personal.massager,18,873.87,100006649,2,157.02,0.179683476947372035
2232732110148338414,apparel.trousers,18,4632.80,100010783,3,1262.58,0.272530651010188223
2141355031935321056,stationery.cartrige,18,262.84,53400013,8,93.87,0.357137422005782986
2232732083380289691,not specified,18,3043.56,39500014,4,432.44,0.142083612611547004
2053013555497664919,electronics.telephone,17,475.29,29501977,8,338.07,0.711292053272738749
2100065080828756704,auto.accessories.winch,17,8625.51,42700009,7,4520.81,0.524120892561715191
2116907525201723525,not specified,17,5787.56,47900002,9,1387.71,0.239774620047135580
2171876348610478994,apparel.shirt,17,873.00,62000055,2,40.68,0.046597938144329897
2171876348610478994,apparel.shirt,17,873.00,62000007,2,47.36,0.054249713631156930
2171876348610478994,apparel.shirt,17,873.00,62000011,2,54.06,0.061924398625429553
2232732081702568046,furniture.bathroom.toilet,17,1922.28,47300240,5,606.56,0.315541960588467861
2232732086500851925,apparel.scarf,17,412.63,17500503,4,53.54,0.129753047524416548
2232732090485440816,furniture.bedroom.pillow,17,262.83,38700060,4,22.92,0.087204657002625271
2059484599339188409,not specified,17,6068.61,33400006,4,334.64,0.055142775693280669
2059484599339188409,apparel.jacket,17,6068.61,33400006,4,334.64,0.055142775693280669
2059484599339188409,not specified,17,6068.61,33400005,4,235.80,0.038855685239288733
2232732111238857484,sport.tennis,17,217.29,24700098,1,6.15,0.028303189286207373
2232732111238857484,sport.tennis,17,217.29,24700155,1,2.16,0.009940632334667955
2232732111238857484,sport.tennis,17,217.29,24700491,1,3.04,0.013990519582125270
2232732111238857484,sport.tennis,17,217.29,100054551,1,3.47,0.015969441759860095
2232732111238857484,sport.tennis,17,217.29,24700102,1,2.16,0.009940632334667955
2232732111238857484,sport.tennis,17,217.29,24700219,1,11.61,0.053430898798840260
2232732111238857484,sport.tennis,17,217.29,24700113,1,3.60,0.016567720557779925
2232732111238857484,sport.tennis,17,217.29,24700123,1,3.17,0.014588798380045101
2232732111238857484,sport.tennis,17,217.29,24700144,1,4.14,0.019052878641446914
2232732111238857484,sport.tennis,17,217.29,24700514,1,5.85,0.026922545906392379
2232732111238857484,sport.tennis,17,217.29,42600165,1,97.04,0.446592111924156657
2232732111238857484,sport.tennis,17,217.29,24700093,1,4.16,0.019144921533434581
2232732111238857484,sport.tennis,17,217.29,24700189,1,6.28,0.028901468084127203
2232732111238857484,sport.tennis,17,217.29,24700190,1,7.54,0.034700170279350177
2232732111238857484,sport.tennis,17,217.29,24700326,1,13.71,0.063095402457545216
2232732111238857484,sport.tennis,17,217.29,24700534,1,11.56,0.053200791568871094
2232732111238857484,sport.tennis,17,217.29,100013697,1,31.65,0.145657876570481845
2232732110643266300,country_yard.furniture.hammok,17,1473.07,34800458,4,198.20,0.134548935216927912
2053013556361691598,not specified,17,983.98,10800146,13,909.84,0.924652940100408545
2086471240800797129,apparel.trousers,17,816.58,100046592,3,82.16,0.100614759117294080
2086471240800797129,apparel.trousers,17,816.58,39900018,3,119.70,0.146586984741237846
2232732094025433482,furniture.bedroom.blanket,17,1670.51,26201256,5,637.10,0.381380536482870501
2053013556546240985,not specified,16,1550.47,8100034,2,169.88,0.109566776525827652
2053013556546240985,not specified,16,1550.47,8100021,2,97.76,0.063051848794236586
2053013556546240985,not specified,16,1550.47,8100036,2,72.08,0.046489129102788187
2053013556546240985,not specified,16,1550.47,8100015,2,102.92,0.066379871909807994
2053013556546240985,furniture.kitchen.chair,16,1550.47,7900926,2,460.76,0.297174405180364664
2137704922018218396,not specified,16,1674.88,52000056,4,471.45,0.281482852502865877
2144916515806248980,construction.tools.saw,16,2053.10,53900047,2,111.72,0.054415274463007160
2144916515806248980,construction.tools.saw,16,2053.10,53900007,2,181.73,0.088514928644488822
2144916515806248980,construction.tools.saw,16,2053.10,53900019,2,336.76,0.164025132726121475
2144916515806248980,construction.tools.saw,16,2053.10,53900045,2,229.64,0.111850372607276801
2172371118332051820,apparel.shoes,16,3234.09,20400102,2,359.86,0.111270867539245970
2172371118332051820,apparel.shoes,16,3234.09,20400099,2,287.78,0.088983299784483425
2172371118332051820,apparel.shoes,16,3234.09,20400108,2,514.30,0.159024640625338194
2232732077902528542,appliances.personal.scales,16,341.02,11200461,6,208.50,0.611401090845111724
2232732077902528542,appliances.personal.scales,16,341.02,11200469,6,84.78,0.248607119817019530
2232732097934524897,apparel.shoes.keds,16,614.49,28709093,2,74.14,0.120652899152142427
2232732097934524897,apparel.shoes.keds,16,614.49,28705885,2,66.42,0.108089635307328028
2232732107774362287,not specified,16,2420.02,15400124,2,318.66,0.131676597714068479
2232732107774362287,not specified,16,2420.02,15400274,2,10.24,0.004231369988677780
2232732124853567582,apparel.shirt,16,933.23,45600399,4,329.48,0.353053373766381278
2053013561914950413,not specified,16,204.02,23500017,5,42.75,0.209538280560729340
2053013561914950413,not specified,16,204.02,100037240,5,72.50,0.355357317910008823
2078957452602114300,not specified,16,144.01,38200064,2,11.00,0.076383584473300465
2078957452602114300,auto.accessories.light,16,144.01,38200069,2,6.90,0.047913339351433928
2094006249627582860,accessories.umbrella,16,392.70,29700027,9,229.32,0.583957219251336898
2100064855133258156,apparel.shoes,16,648.68,44000001,9,358.83,0.553169513473515447
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500039,1,98.28,0.105315045006429490
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500060,1,74.50,0.079832833261894556
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500204,1,66.90,0.071688812687526790
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500209,1,86.13,0.092295327903986284
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500218,1,20.59,0.022063866266609516
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500294,1,65.33,0.070006429489927132
2232732124115370060,apparel.shoes.moccasins,16,933.20,100033661,1,90.30,0.096763823403343335
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500108,1,21.62,0.023167595370767252
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500136,1,23.17,0.024828546935276468
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500225,1,32.40,0.034719245606515216
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500001,1,109.72,0.117573939134162023
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500037,1,87.77,0.094052721817402486
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500065,1,26.35,0.028236176596656665
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500208,1,35.75,0.038309044149164166
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500238,1,45.82,0.049099871410201457
2232732124115370060,apparel.shoes.moccasins,16,933.20,50500226,1,48.57,0.052046720960137162
2232732133988761920,apparel.sock,16,2112.17,100011767,2,262.50,0.124279769147369767
2232732133988761920,apparel.sock,16,2112.17,100012209,2,236.76,0.112093250069833394
2232732133988761920,apparel.sock,16,2112.17,100011764,2,262.50,0.124279769147369767
2232732133988761920,apparel.sock,16,2112.17,100013041,2,262.50,0.124279769147369767
2232732133988761920,apparel.sock,16,2112.17,100035635,2,267.18,0.126495499888740016
2095518921355428757,not specified,16,5230.51,42500009,4,568.36,0.108662444006416200
2232732115072451430,apparel.shoes.keds,16,4180.09,31000208,5,1055.35,0.252470640584293640
2070747673358500784,not specified,16,217.84,35900001,3,37.77,0.173384135145060595
2141478391348462154,not specified,16,135.81,39100024,3,32.00,0.235623297253515941
2053013564557362081,not specified,15,3093.46,31700023,3,270.27,0.087368189664647353
2232732083615170721,not specified,15,466.56,15901725,6,254.82,0.546167695473251029
2232732085997535433,accessories.bag,15,362.44,18300992,2,60.14,0.165930912702792186
2232732085997535433,accessories.bag,15,362.44,58100026,2,8.70,0.024003973071404922
2232732085997535433,accessories.bag,15,362.44,58100121,2,51.42,0.141871758084096678
2232732120533435382,stationery.cartrige,15,1352.58,100010207,6,509.64,0.376791021603158408
2232732127554699424,apparel.shoes,15,2052.48,53900034,3,249.78,0.121696679139382601
2232732109871514342,accessories.umbrella,15,30.98,19900075,3,6.33,0.204325371207230471
2232732113596056386,accessories.bag,15,1548.29,25400335,3,228.46,0.147556336345258317
2232732084420477103,not specified,15,6290.05,100015125,7,4106.74,0.652894651075905597
2232732094302257552,furniture.kitchen.table,15,1149.67,26600089,7,535.15,0.465481399010150739
2061717948367634684,not specified,14,1519.24,34400010,6,407.76,0.268397356573023354
2090228413380952337,apparel.underwear,14,193.45,35200610,3,77.22,0.399172912897389506
2096280510920655375,construction.tools.saw,14,7380.18,42800001,5,2480.81,0.336144917874631784
2146430800990568867,not specified,14,51.59,54600074,2,10.06,0.194999030819926342
2146430800990568867,not specified,14,51.59,54600196,2,7.72,0.149641403372746656
2146430800990568867,not specified,14,51.59,54600123,2,7.46,0.144601666989726691
2232732085729099973,computers.desktop,14,1073.61,17800238,2,196.56,0.183083242518232878
2232732085729099973,computers.desktop,14,1073.61,17800243,2,201.66,0.187833570849749909
2232732085729099973,computers.desktop,14,1073.61,23800011,2,108.62,0.101172679092035283
2232732085729099973,computers.desktop,14,1073.61,23800005,2,99.88,0.093031920343513939
2232732085729099973,computers.desktop,14,1073.61,23800008,2,56.89,0.052989446819608610
2232732114535580504,furniture.living_room.cabinet,14,517.77,29100041,5,200.60,0.387430712478513626
2053013564699968425,apparel.shirt,14,244.14,100037957,4,38.00,0.155648398459900057
2110937223082804123,furniture.living_room.cabinet,14,1329.23,47200123,2,81.20,0.061087998314813840
2110937223082804123,furniture.living_room.cabinet,14,1329.23,47200256,2,171.81,0.129255283133844406
2110937223082804123,furniture.living_room.cabinet,14,1329.23,47200151,2,184.60,0.138877395183677768
2232732088480563455,not specified,14,120.19,26021765,3,16.59,0.138031450203843914
2232732127806357670,apparel.costume,14,1373.59,54100000,2,56.58,0.041191330746438166
2232732127806357670,apparel.costume,14,1373.59,54100006,2,45.86,0.033386964086809019
2232732127806357670,apparel.costume,14,1373.59,54100018,2,48.40,0.035236133052803238
2105319817211805903,not specified,14,3117.71,45000077,2,159.60,0.051191419343043452
2105319817211805903,not specified,14,3117.71,100033588,2,1296.82,0.415952734539132889
2053013554323259733,electronics.camera.video,13,1183.91,2900416,3,235.56,0.198967826946305040
2135658359968236364,not specified,13,248.74,35800032,5,170.06,0.683685776312615583
2232732111876391708,construction.tools.saw,13,393.46,24000045,2,67.96,0.172724038021654044
2232732111876391708,construction.tools.saw,13,393.46,24000083,2,51.48,0.130839221267727342
2232732112857858866,computers.notebook,13,116.05,100008042,6,77.04,0.663851788022404136
2053013556630127071,construction.tools.drill,13,540.15,100007351,4,48.16,0.089160418402295659
2179887840530268640,apparel.shoes,13,1565.17,100009268,2,189.19,0.120875048716752813
2179887840530268640,apparel.shoes,13,1565.17,100009871,2,189.19,0.120875048716752813
2232732074815521775,computers.peripherals.mouse,13,1424.74,28705205,2,123.04,0.086359616491430015
2232732074815521775,computers.peripherals.mouse,13,1424.74,28707806,2,67.96,0.047699931215520025
2232732074815521775,computers.peripherals.mouse,13,1424.74,9400041,2,915.85,0.642819040667069079
2232732096995000776,sport.trainer,13,118.57,26008309,5,43.65,0.368136965505608501
2232732115005342564,apparel.shoes.keds,13,2535.43,32601193,3,1289.61,0.508635616049348631
2232732121070305284,construction.tools.saw,13,6911.94,42800003,6,4700.76,0.680092709138100157
2053013553459233053,apparel.shirt,13,615.77,57300026,3,231.60,0.376114458320476801
2232732111700230936,furniture.kitchen.table,13,23.87,24900193,3,3.27,0.136992040217846669
2232732111700230936,furniture.kitchen.table,13,23.87,24900197,3,5.70,0.238793464599916213
2053013555782877609,sport.bicycle,13,978.99,14500015,6,370.50,0.378451260993472865
2053013559960404641,appliances.environment.vacuum,13,1827.83,30600109,3,84.48,0.046218740254837704
2053013559985570467,country_yard.cultivator,13,4035.61,30500003,3,1053.99,0.261172412596856485
